6mm Copper Pipe,,8mm Copper Pipe,,10mm Copper Pipe,,15mm Copper Pipe,,20mm Copper Pipe,,25mm Copper Pipe,,32mm Copper Pipe,,40mm Copper Pipe,,50mm Copper Pipe,,65mm Copper Pipe,,80mm Copper Pipe,,100mm Copper Pipe,
kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h
0.0128,0,0.0128,0.035,0.0128,0.274,0.0128,0.682,0.0128,2.461,0.0128,5.305,0.0128,10.402,0.0128,17.841,0.0128,40.744,0.0128,74.719,0.0128,120.421,,
0.0129,0,0.0129,0.039,0.0129,0.275,0.0129,0.684,0.0129,2.473,0.0129,5.327,0.0129,10.44,0.0129,17.923,0.0129,40.905,0.0129,75.006,0.0129,120.859,,
0.013,0,0.013,0.042,0.013,0.276,0.013,0.687,0.013,2.484,0.013,5.349,0.013,10.478,0.013,18.005,0.013,41.066,0.013,75.292,0.013,121.297,,
0.0131,0,0.0131,0.046,0.0131,0.277,0.0131,0.689,0.0131,2.496,0.0131,5.371,0.0131,10.516,0.0131,18.086,0.0131,41.227,0.0131,75.579,0.0131,121.736,,
0.0132,0,0.0132,0.05,0.0132,0.278,0.0132,0.692,0.0132,2.508,0.0132,5.393,0.0132,10.554,0.0132,18.168,0.0132,41.387,0.0132,75.865,0.0132,122.174,,
0.0133,0,0.0133,0.054,0.0133,0.279,0.0133,0.695,0.0133,2.519,0.0133,5.415,0.0133,10.592,0.0133,18.25,0.0133,41.548,0.0133,76.151,0.0133,122.613,,
0.0134,0,0.0134,0.058,0.0134,0.28,0.0134,0.697,0.0134,2.531,0.0134,5.436,0.0134,10.63,0.0134,18.332,0.0134,41.709,0.0134,76.438,0.0134,123.051,,
0.0135,0,0.0135,0.062,0.0135,0.281,0.0135,0.7,0.0135,2.543,0.0135,5.458,0.0135,10.668,0.0135,18.414,0.0135,41.87,0.0135,76.724,0.0135,123.49,,
0.0136,0,0.0136,0.066,0.0136,0.282,0.0136,0.703,0.0136,2.555,0.0136,5.48,0.0136,10.706,0.0136,18.496,0.0136,42.03,0.0136,77.011,0.0136,123.928,,
0.0137,0,0.0137,0.069,0.0137,0.283,0.0137,0.705,0.0137,2.566,0.0137,5.502,0.0137,10.744,0.0137,18.578,0.0137,42.191,0.0137,77.297,0.0137,124.366,,
0.0138,0,0.0138,0.073,0.0138,0.284,0.0138,0.708,0.0138,2.578,0.0138,5.524,0.0138,10.782,0.0138,18.659,0.0138,42.352,0.0138,77.584,0.0138,124.805,,
0.0139,0,0.0139,0.077,0.0139,0.285,0.0139,0.711,0.0139,2.59,0.0139,5.546,0.0139,10.82,0.0139,18.741,0.0139,42.513,0.0139,77.87,0.0139,125.243,,
0.014,0,0.014,0.081,0.014,0.286,0.014,0.713,0.014,2.601,0.014,5.568,0.014,10.858,0.014,18.823,0.014,42.673,0.014,78.156,0.014,125.682,,
0.0141,0,0.0141,0.085,0.0141,0.287,0.0141,0.716,0.0141,2.613,0.0141,5.59,0.0141,10.896,0.0141,18.905,0.0141,42.834,0.0141,78.443,0.0141,126.12,,
0.0142,0,0.0142,0.089,0.0142,0.288,0.0142,0.718,0.0142,2.625,0.0142,5.612,0.0142,10.934,0.0142,18.987,0.0142,42.995,0.0142,78.729,0.0142,126.559,,
0.0143,0,0.0143,0.093,0.0143,0.29,0.0143,0.721,0.0143,2.636,0.0143,5.634,0.0143,10.972,0.0143,19.069,0.0143,43.156,0.0143,79.016,0.0143,126.997,,
0.0144,0,0.0144,0.096,0.0144,0.291,0.0144,0.724,0.0144,2.648,0.0144,5.656,0.0144,11.01,0.0144,19.15,0.0144,43.316,0.0144,79.302,0.0144,127.435,,
0.0145,0,0.0145,0.1,0.0145,0.292,0.0145,0.726,0.0145,2.66,0.0145,5.678,0.0145,11.048,0.0145,19.232,0.0145,43.477,0.0145,79.589,0.0145,127.874,,
0.0146,0,0.0146,0.104,0.0146,0.293,0.0146,0.729,0.0146,2.671,0.0146,5.7,0.0146,11.086,0.0146,19.314,0.0146,43.638,0.0146,79.875,0.0146,128.312,,
0.0147,0,0.0147,0.108,0.0147,0.294,0.0147,0.732,0.0147,2.683,0.0147,5.721,0.0147,11.124,0.0147,19.396,0.0147,43.799,0.0147,80.162,0.0147,128.751,,
0.0148,0,0.0148,0.112,0.0148,0.295,0.0148,0.734,0.0148,2.695,0.0148,5.743,0.0148,11.162,0.0148,19.478,0.0148,43.959,0.0148,80.448,0.0148,129.189,,
0.0149,0,0.0149,0.116,0.0149,0.296,0.0149,0.737,0.0149,2.707,0.0149,5.765,0.0149,11.2,0.0149,19.56,0.0149,44.12,0.0149,80.734,0.0149,129.628,,
0.015,0,0.015,0.12,0.015,0.297,0.015,0.739,0.015,2.718,0.015,5.787,0.015,11.238,0.015,19.641,0.015,44.281,0.015,81.021,0.015,130.066,,
0.0151,0,0.0151,0.123,0.0151,0.298,0.0151,0.742,0.0151,2.73,0.0151,5.809,0.0151,11.276,0.0151,19.723,0.0151,44.442,0.0151,81.307,0.0151,130.504,,
0.0152,0,0.0152,0.127,0.0152,0.299,0.0152,0.745,0.0152,2.742,0.0152,5.831,0.0152,11.314,0.0152,19.805,0.0152,44.602,0.0152,81.594,0.0152,130.943,,
0.0153,0,0.0153,0.131,0.0153,0.3,0.0153,0.747,0.0153,2.753,0.0153,5.853,0.0153,11.352,0.0153,19.887,0.0153,44.763,0.0153,81.88,0.0153,131.381,,
0.0154,0,0.0154,0.135,0.0154,0.301,0.0154,0.75,0.0154,2.765,0.0154,5.875,0.0154,11.39,0.0154,19.969,0.0154,44.924,0.0154,82.167,0.0154,131.82,,
0.0155,0,0.0155,0.139,0.0155,0.302,0.0155,0.753,0.0155,2.777,0.0155,5.897,0.0155,11.428,0.0155,20.051,0.0155,45.085,0.0155,82.453,0.0155,132.258,,
0.0156,0,0.0156,0.143,0.0156,0.303,0.0156,0.755,0.0156,2.788,0.0156,5.919,0.0156,11.466,0.0156,20.132,0.0156,45.245,0.0156,82.739,0.0156,132.697,,
0.0157,0,0.0157,0.147,0.0157,0.304,0.0157,0.758,0.0157,2.8,0.0157,5.941,0.0157,11.504,0.0157,20.214,0.0157,45.406,0.0157,83.026,0.0157,133.135,,
0.0158,0,0.0158,0.15,0.0158,0.305,0.0158,0.761,0.0158,2.812,0.0158,5.963,0.0158,11.542,0.0158,20.296,0.0158,45.567,0.0158,83.312,0.0158,133.573,,
0.0159,0,0.0159,0.154,0.0159,0.306,0.0159,0.763,0.0159,2.823,0.0159,5.984,0.0159,11.58,0.0159,20.378,0.0159,45.728,0.0159,83.599,0.0159,134.012,,
0.016,0,0.016,0.158,0.016,0.307,0.016,0.766,0.016,2.835,0.016,6.006,0.016,11.618,0.016,20.46,0.016,45.888,0.016,83.885,0.016,134.45,,
0.0161,0,0.0161,0.162,0.0161,0.308,0.0161,0.768,0.0161,2.847,0.0161,6.028,0.0161,11.656,0.0161,20.542,0.0161,46.049,0.0161,84.172,0.0161,134.889,,
0.0162,0,0.0162,0.166,0.0162,0.309,0.0162,0.771,0.0162,2.859,0.0162,6.05,0.0162,11.694,0.0162,20.623,0.0162,46.21,0.0162,84.458,0.0162,135.327,,
0.0163,0,0.0163,0.17,0.0163,0.31,0.0163,0.774,0.0163,2.87,0.0163,6.072,0.0163,11.732,0.0163,20.705,0.0163,46.371,0.0163,84.745,0.0163,135.765,,
0.0164,0,0.0164,0.174,0.0164,0.311,0.0164,0.776,0.0164,2.882,0.0164,6.094,0.0164,11.77,0.0164,20.787,0.0164,46.531,0.0164,85.031,0.0164,136.204,,
0.0165,0,0.0165,0.177,0.0165,0.312,0.0165,0.779,0.0165,2.894,0.0165,6.116,0.0165,11.808,0.0165,20.869,0.0165,46.692,0.0165,85.317,0.0165,136.642,,
0.0166,0,0.0166,0.181,0.0166,0.313,0.0166,0.782,0.0166,2.905,0.0166,6.138,0.0166,11.846,0.0166,20.951,0.0166,46.853,0.0166,85.604,0.0166,137.081,,
0.0167,0,0.0167,0.185,0.0167,0.314,0.0167,0.784,0.0167,2.917,0.0167,6.16,0.0167,11.884,0.0167,21.033,0.0167,47.014,0.0167,85.89,0.0167,137.519,,
0.0168,0,0.0168,0.189,0.0168,0.315,0.0168,0.787,0.0168,2.929,0.0168,6.182,0.0168,11.922,0.0168,21.115,0.0168,47.174,0.0168,86.177,0.0168,137.958,,
0.0169,0,0.0169,0.193,0.0169,0.316,0.0169,0.789,0.0169,2.94,0.0169,6.204,0.0169,11.96,0.0169,21.196,0.0169,47.335,0.0169,86.463,0.0169,138.396,,
0.017,0,0.017,0.197,0.017,0.317,0.017,0.792,0.017,2.952,0.017,6.226,0.017,11.998,0.017,21.278,0.017,47.496,0.017,86.75,0.017,138.834,,
0.0171,0,0.0171,0.201,0.0171,0.318,0.0171,0.795,0.0171,2.964,0.0171,6.248,0.0171,12.036,0.0171,21.36,0.0171,47.657,0.0171,87.036,0.0171,139.273,,
0.0172,0,0.0172,0.204,0.0172,0.319,0.0172,0.797,0.0172,2.975,0.0172,6.269,0.0172,12.074,0.0172,21.442,0.0172,47.818,0.0172,87.322,0.0172,139.711,,
0.0173,0,0.0173,0.208,0.0173,0.32,0.0173,0.8,0.0173,2.987,0.0173,6.291,0.0173,12.112,0.0173,21.524,0.0173,47.978,0.0173,87.609,0.0173,140.15,,
0.0174,0,0.0174,0.212,0.0174,0.321,0.0174,0.803,0.0174,2.999,0.0174,6.313,0.0174,12.15,0.0174,21.606,0.0174,48.139,0.0174,87.895,0.0174,140.588,,
0.0175,0,0.0175,0.216,0.0175,0.322,0.0175,0.805,0.0175,3.011,0.0175,6.335,0.0175,12.188,0.0175,21.687,0.0175,48.3,0.0175,88.182,0.0175,141.027,,
0.0176,0,0.0176,0.22,0.0176,0.323,0.0176,0.808,0.0176,3.022,0.0176,6.357,0.0176,12.226,0.0176,21.769,0.0176,48.461,0.0176,88.468,0.0176,141.465,,
0.0177,0,0.0177,0.224,0.0177,0.324,0.0177,0.811,0.0177,3.034,0.0177,6.379,0.0177,12.264,0.0177,21.851,0.0177,48.621,0.0177,88.755,0.0177,141.903,,
0.0178,0,0.0178,0.228,0.0178,0.325,0.0178,0.813,0.0178,3.046,0.0178,6.401,0.0178,12.302,0.0178,21.933,0.0178,48.782,0.0178,89.041,0.0178,142.342,,
0.0179,0,0.0179,0.231,0.0179,0.326,0.0179,0.816,0.0179,3.057,0.0179,6.423,0.0179,12.34,0.0179,22.015,0.0179,48.943,0.0179,89.328,0.0179,142.78,,
0.018,0.102,0.018,0.235,0.018,0.327,0.018,0.818,0.018,3.069,0.018,6.445,0.018,12.378,0.018,22.097,0.018,49.104,0.018,89.614,0.018,143.219,,
0.0181,0.103,0.0181,0.236,0.0181,0.328,0.0181,0.821,0.0181,3.079,0.0181,6.455,0.0181,12.414,0.0181,22.138,0.0181,49.206,0.0181,89.737,0.0181,143.474,,
0.0182,0.103,0.0182,0.236,0.0182,0.329,0.0182,0.825,0.0182,3.089,0.0182,6.465,0.0182,12.45,0.0182,22.178,0.0182,49.308,0.0182,89.859,0.0182,143.73,,
0.0183,0.103,0.0183,0.237,0.0183,0.33,0.0183,0.828,0.0183,3.1,0.0183,6.476,0.0183,12.486,0.0183,22.219,0.0183,49.41,0.0183,89.982,0.0183,143.986,,
0.0184,0.104,0.0184,0.237,0.0184,0.331,0.0184,0.831,0.0184,3.11,0.0184,6.486,0.0184,12.521,0.0184,22.26,0.0184,49.513,0.0184,90.105,0.0184,144.242,,
0.0185,0.104,0.0185,0.238,0.0185,0.332,0.0185,0.834,0.0185,3.12,0.0185,6.496,0.0185,12.557,0.0185,22.301,0.0185,49.615,0.0185,90.228,0.0185,144.497,,
0.0186,0.104,0.0186,0.238,0.0186,0.333,0.0186,0.837,0.0186,3.13,0.0186,6.506,0.0186,12.593,0.0186,22.342,0.0186,49.717,0.0186,90.351,0.0186,144.753,,
0.0187,0.104,0.0187,0.239,0.0187,0.335,0.0187,0.84,0.0187,3.141,0.0187,6.516,0.0187,12.629,0.0187,22.383,0.0187,49.82,0.0187,90.473,0.0187,145.009,,
0.0188,0.105,0.0188,0.239,0.0188,0.336,0.0188,0.843,0.0188,3.151,0.0188,6.527,0.0188,12.665,0.0188,22.424,0.0188,49.922,0.0188,90.596,0.0188,145.265,,
0.0189,0.105,0.0189,0.24,0.0189,0.337,0.0189,0.846,0.0189,3.161,0.0189,6.537,0.0189,12.7,0.0189,22.465,0.0189,50.024,0.0189,90.719,0.0189,145.52,,
0.019,0.105,0.019,0.24,0.019,0.338,0.019,0.849,0.019,3.171,0.019,6.547,0.019,12.736,0.019,22.506,0.019,50.127,0.019,90.842,0.019,145.776,,
0.0191,0.106,0.0191,0.241,0.0191,0.339,0.0191,0.852,0.0191,3.182,0.0191,6.557,0.0191,12.772,0.0191,22.547,0.0191,50.229,0.0191,90.964,0.0191,146.032,,
0.0192,0.106,0.0192,0.241,0.0192,0.34,0.0192,0.855,0.0192,3.192,0.0192,6.568,0.0192,12.808,0.0192,22.588,0.0192,50.331,0.0192,91.087,0.0192,146.288,,
0.0193,0.106,0.0193,0.242,0.0193,0.341,0.0193,0.858,0.0193,3.202,0.0193,6.578,0.0193,12.844,0.0193,22.629,0.0193,50.433,0.0193,91.21,0.0193,146.543,,
0.0194,0.107,0.0194,0.242,0.0194,0.342,0.0194,0.861,0.0194,3.212,0.0194,6.588,0.0194,12.879,0.0194,22.669,0.0194,50.536,0.0194,91.333,0.0194,146.799,,
0.0195,0.107,0.0195,0.243,0.0195,0.343,0.0195,0.864,0.0195,3.222,0.0195,6.598,0.0195,12.915,0.0195,22.71,0.0195,50.638,0.0195,91.455,0.0195,147.055,,
0.0196,0.107,0.0196,0.243,0.0196,0.344,0.0196,0.867,0.0196,3.233,0.0196,6.609,0.0196,12.951,0.0196,22.751,0.0196,50.74,0.0196,91.578,0.0196,147.311,,
0.0197,0.108,0.0197,0.244,0.0197,0.345,0.0197,0.871,0.0197,3.243,0.0197,6.619,0.0197,12.987,0.0197,22.792,0.0197,50.843,0.0197,91.701,0.0197,147.566,,
0.0198,0.108,0.0198,0.244,0.0198,0.346,0.0198,0.874,0.0198,3.253,0.0198,6.629,0.0198,13.023,0.0198,22.833,0.0198,50.945,0.0198,91.824,0.0198,147.822,,
0.0199,0.108,0.0199,0.245,0.0199,0.347,0.0199,0.877,0.0199,3.263,0.0199,6.639,0.0199,13.058,0.0199,22.874,0.0199,51.047,0.0199,91.946,0.0199,148.078,,
0.02,0.108,0.02,0.246,0.02,0.348,0.02,0.88,0.02,3.274,0.02,6.649,0.02,13.094,0.02,22.915,0.02,51.15,0.02,92.069,0.02,148.334,,
0.0201,0.109,0.0201,0.246,0.0201,0.348,0.0201,0.882,0.0201,3.278,0.0201,6.666,0.0201,13.126,0.0201,22.972,0.0201,51.254,0.0201,92.315,0.0201,148.712,,
0.0202,0.109,0.0202,0.247,0.0202,0.349,0.0202,0.884,0.0202,3.283,0.0202,6.682,0.0202,13.158,0.0202,23.03,0.0202,51.358,0.0202,92.56,0.0202,149.091,,
0.0203,0.109,0.0203,0.247,0.0203,0.35,0.0203,0.886,0.0203,3.287,0.0203,6.699,0.0203,13.189,0.0203,23.087,0.0203,51.463,0.0203,92.806,0.0203,149.469,,
0.0204,0.11,0.0204,0.248,0.0204,0.35,0.0204,0.888,0.0204,3.292,0.0204,6.715,0.0204,13.221,0.0204,23.144,0.0204,51.567,0.0204,93.051,0.0204,149.848,,
0.0205,0.11,0.0205,0.249,0.0205,0.351,0.0205,0.89,0.0205,3.296,0.0205,6.731,0.0205,13.253,0.0205,23.201,0.0205,51.671,0.0205,93.297,0.0205,150.226,,
0.0206,0.11,0.0206,0.249,0.0206,0.351,0.0206,0.892,0.0206,3.301,0.0206,6.748,0.0206,13.285,0.0206,23.259,0.0206,51.776,0.0206,93.542,0.0206,150.605,,
0.0207,0.11,0.0207,0.25,0.0207,0.352,0.0207,0.894,0.0207,3.305,0.0207,6.764,0.0207,13.316,0.0207,23.316,0.0207,51.88,0.0207,93.788,0.0207,150.983,,
0.0208,0.111,0.0208,0.25,0.0208,0.353,0.0208,0.896,0.0208,3.31,0.0208,6.78,0.0208,13.348,0.0208,23.373,0.0208,51.984,0.0208,94.033,0.0208,151.362,,
0.0209,0.111,0.0209,0.251,0.0209,0.353,0.0209,0.898,0.0209,3.314,0.0209,6.797,0.0209,13.38,0.0209,23.431,0.0209,52.089,0.0209,94.279,0.0209,151.74,,
0.021,0.111,0.021,0.252,0.021,0.354,0.021,0.9,0.021,3.319,0.021,6.813,0.021,13.411,0.021,23.488,0.021,52.193,0.021,94.524,0.021,152.119,,
0.0211,0.112,0.0211,0.252,0.0211,0.355,0.0211,0.902,0.0211,3.323,0.0211,6.829,0.0211,13.443,0.0211,23.545,0.0211,52.297,0.0211,94.77,0.0211,152.497,,
0.0212,0.112,0.0212,0.253,0.0212,0.355,0.0212,0.904,0.0212,3.328,0.0212,6.846,0.0212,13.475,0.0212,23.602,0.0212,52.402,0.0212,95.015,0.0212,152.876,,
0.0213,0.112,0.0213,0.253,0.0213,0.356,0.0213,0.906,0.0213,3.332,0.0213,6.862,0.0213,13.507,0.0213,23.66,0.0213,52.506,0.0213,95.261,0.0213,153.254,,
0.0214,0.112,0.0214,0.254,0.0214,0.356,0.0214,0.908,0.0214,3.337,0.0214,6.879,0.0214,13.538,0.0214,23.717,0.0214,52.61,0.0214,95.506,0.0214,153.633,,
0.0215,0.113,0.0215,0.255,0.0215,0.357,0.0215,0.91,0.0215,3.341,0.0215,6.895,0.0215,13.57,0.0215,23.774,0.0215,52.715,0.0215,95.752,0.0215,154.011,,
0.0216,0.113,0.0216,0.255,0.0216,0.358,0.0216,0.913,0.0216,3.346,0.0216,6.911,0.0216,13.602,0.0216,23.832,0.0216,52.819,0.0216,95.997,0.0216,154.39,,
0.0217,0.113,0.0217,0.256,0.0217,0.358,0.0217,0.915,0.0217,3.35,0.0217,6.928,0.0217,13.633,0.0217,23.889,0.0217,52.923,0.0217,96.243,0.0217,154.768,,
0.0218,0.114,0.0218,0.257,0.0218,0.359,0.0218,0.917,0.0218,3.355,0.0218,6.944,0.0218,13.665,0.0218,23.946,0.0218,53.028,0.0218,96.488,0.0218,155.147,,
0.0219,0.114,0.0219,0.257,0.0219,0.359,0.0219,0.919,0.0219,3.359,0.0219,6.96,0.0219,13.697,0.0219,24.003,0.0219,53.132,0.0219,96.734,0.0219,155.525,,
0.022,0.114,0.022,0.258,0.022,0.36,0.022,0.921,0.022,3.364,0.022,6.977,0.022,13.729,0.022,24.061,0.022,53.236,0.022,96.98,0.022,155.904,,
0.0221,0.114,0.0221,0.258,0.0221,0.361,0.0221,0.923,0.0221,3.368,0.0221,6.993,0.0221,13.76,0.0221,24.118,0.0221,53.341,0.0221,97.225,0.0221,156.282,,
0.0222,0.115,0.0222,0.259,0.0222,0.361,0.0222,0.925,0.0222,3.373,0.0222,7.01,0.0222,13.792,0.0222,24.175,0.0222,53.445,0.0222,97.471,0.0222,156.661,,
0.0223,0.115,0.0223,0.26,0.0223,0.362,0.0223,0.927,0.0223,3.377,0.0223,7.026,0.0223,13.824,0.0223,24.233,0.0223,53.549,0.0223,97.716,0.0223,157.039,,
0.0224,0.115,0.0224,0.26,0.0224,0.363,0.0224,0.929,0.0224,3.382,0.0224,7.042,0.0224,13.855,0.0224,24.29,0.0224,53.654,0.0224,97.962,0.0224,157.418,,
0.0225,0.116,0.0225,0.261,0.0225,0.363,0.0225,0.931,0.0225,3.386,0.0225,7.059,0.0225,13.887,0.0225,24.347,0.0225,53.758,0.0225,98.207,0.0225,157.796,,
0.0226,0.116,0.0226,0.261,0.0226,0.364,0.0226,0.933,0.0226,3.391,0.0226,7.075,0.0226,13.919,0.0226,24.404,0.0226,53.863,0.0226,98.453,0.0226,158.175,,
0.0227,0.116,0.0227,0.262,0.0227,0.364,0.0227,0.935,0.0227,3.395,0.0227,7.091,0.0227,13.951,0.0227,24.462,0.0227,53.967,0.0227,98.698,0.0227,158.553,,
0.0228,0.116,0.0228,0.263,0.0228,0.365,0.0228,0.937,0.0228,3.4,0.0228,7.108,0.0228,13.982,0.0228,24.519,0.0228,54.071,0.0228,98.944,0.0228,158.932,,
0.0229,0.117,0.0229,0.263,0.0229,0.366,0.0229,0.939,0.0229,3.404,0.0229,7.124,0.0229,14.014,0.0229,24.576,0.0229,54.176,0.0229,99.189,0.0229,159.31,,
0.023,0.117,0.023,0.264,0.023,0.366,0.023,0.941,0.023,3.409,0.023,7.14,0.023,14.046,0.023,24.634,0.023,54.28,0.023,99.435,0.023,159.689,,
0.0231,0.117,0.0231,0.265,0.0231,0.367,0.0231,0.943,0.0231,3.413,0.0231,7.157,0.0231,14.077,0.0231,24.691,0.0231,54.384,0.0231,99.68,0.0231,160.067,,
0.0232,0.118,0.0232,0.265,0.0232,0.367,0.0232,0.945,0.0232,3.418,0.0232,7.173,0.0232,14.109,0.0232,24.748,0.0232,54.489,0.0232,99.926,0.0232,160.446,,
0.0233,0.118,0.0233,0.266,0.0233,0.368,0.0233,0.947,0.0233,3.422,0.0233,7.19,0.0233,14.141,0.0233,24.805,0.0233,54.593,0.0233,100.171,0.0233,160.824,,
0.0234,0.118,0.0234,0.266,0.0234,0.369,0.0234,0.949,0.0234,3.427,0.0234,7.206,0.0234,14.173,0.0234,24.863,0.0234,54.697,0.0234,100.417,0.0234,161.203,,
0.0235,0.118,0.0235,0.267,0.0235,0.369,0.0235,0.951,0.0235,3.431,0.0235,7.222,0.0235,14.204,0.0235,24.92,0.0235,54.802,0.0235,100.662,0.0235,161.581,,
0.0236,0.119,0.0236,0.268,0.0236,0.37,0.0236,0.953,0.0236,3.436,0.0236,7.239,0.0236,14.236,0.0236,24.977,0.0236,54.906,0.0236,100.908,0.0236,161.96,,
0.0237,0.119,0.0237,0.268,0.0237,0.371,0.0237,0.955,0.0237,3.44,0.0237,7.255,0.0237,14.268,0.0237,25.035,0.0237,55.01,0.0237,101.153,0.0237,162.338,,
0.0238,0.119,0.0238,0.269,0.0238,0.371,0.0238,0.958,0.0238,3.445,0.0238,7.271,0.0238,14.299,0.0238,25.092,0.0238,55.115,0.0238,101.399,0.0238,162.717,,
0.0239,0.12,0.0239,0.269,0.0239,0.372,0.0239,0.96,0.0239,3.449,0.0239,7.288,0.0239,14.331,0.0239,25.149,0.0239,55.219,0.0239,101.644,0.0239,163.095,,
0.024,0.12,0.024,0.27,0.024,0.372,0.024,0.962,0.024,3.454,0.024,7.304,0.024,14.363,0.024,25.206,0.024,55.323,0.024,101.89,0.024,163.474,,
0.0241,0.12,0.0241,0.271,0.0241,0.373,0.0241,0.964,0.0241,3.458,0.0241,7.321,0.0241,14.395,0.0241,25.264,0.0241,55.428,0.0241,102.135,0.0241,163.852,,
0.0242,0.12,0.0242,0.271,0.0242,0.374,0.0242,0.966,0.0242,3.463,0.0242,7.337,0.0242,14.426,0.0242,25.321,0.0242,55.532,0.0242,102.381,0.0242,164.231,,
0.0243,0.121,0.0243,0.272,0.0243,0.374,0.0243,0.968,0.0243,3.467,0.0243,7.353,0.0243,14.458,0.0243,25.378,0.0243,55.636,0.0243,102.626,0.0243,164.609,,
0.0244,0.121,0.0244,0.273,0.0244,0.375,0.0244,0.97,0.0244,3.472,0.0244,7.37,0.0244,14.49,0.0244,25.436,0.0244,55.741,0.0244,102.872,0.0244,164.988,,
0.0245,0.121,0.0245,0.273,0.0245,0.375,0.0245,0.972,0.0245,3.476,0.0245,7.386,0.0245,14.521,0.0245,25.493,0.0245,55.845,0.0245,103.117,0.0245,165.366,,
0.0246,0.122,0.0246,0.274,0.0246,0.376,0.0246,0.974,0.0246,3.481,0.0246,7.402,0.0246,14.553,0.0246,25.55,0.0246,55.949,0.0246,103.363,0.0246,165.745,,
0.0247,0.122,0.0247,0.274,0.0247,0.377,0.0247,0.976,0.0247,3.485,0.0247,7.419,0.0247,14.585,0.0247,25.608,0.0247,56.054,0.0247,103.608,0.0247,166.123,,
0.0248,0.122,0.0248,0.275,0.0248,0.377,0.0248,0.978,0.0248,3.49,0.0248,7.435,0.0248,14.616,0.0248,25.665,0.0248,56.158,0.0248,103.854,0.0248,166.502,,
0.0249,0.122,0.0249,0.276,0.0249,0.378,0.0249,0.98,0.0249,3.494,0.0249,7.451,0.0249,14.648,0.0249,25.722,0.0249,56.262,0.0249,104.1,0.0249,166.88,,
0.025,0.123,0.025,0.276,0.025,0.379,0.025,0.982,0.025,3.499,0.025,7.468,0.025,14.68,0.025,25.779,0.025,56.367,0.025,104.345,0.025,167.259,,
0.0251,0.123,0.0251,0.277,0.0251,0.379,0.0251,0.984,0.0251,3.503,0.0251,7.484,0.0251,14.712,0.0251,25.837,0.0251,56.471,0.0251,104.591,0.0251,167.637,,
0.0252,0.123,0.0252,0.277,0.0252,0.38,0.0252,0.986,0.0252,3.508,0.0252,7.501,0.0252,14.743,0.0252,25.894,0.0252,56.575,0.0252,104.836,0.0252,168.016,,
0.0253,0.124,0.0253,0.278,0.0253,0.38,0.0253,0.988,0.0253,3.512,0.0253,7.517,0.0253,14.775,0.0253,25.951,0.0253,56.68,0.0253,105.082,0.0253,168.394,,
0.0254,0.124,0.0254,0.279,0.0254,0.381,0.0254,0.99,0.0254,3.517,0.0254,7.533,0.0254,14.807,0.0254,26.009,0.0254,56.784,0.0254,105.327,0.0254,168.773,,
0.0255,0.124,0.0255,0.279,0.0255,0.382,0.0255,0.992,0.0255,3.521,0.0255,7.55,0.0255,14.838,0.0255,26.066,0.0255,56.889,0.0255,105.573,0.0255,169.152,,
0.0256,0.124,0.0256,0.28,0.0256,0.382,0.0256,0.994,0.0256,3.526,0.0256,7.566,0.0256,14.87,0.0256,26.123,0.0256,56.993,0.0256,105.818,0.0256,169.53,,
0.0257,0.125,0.0257,0.281,0.0257,0.383,0.0257,0.996,0.0257,3.53,0.0257,7.582,0.0257,14.902,0.0257,26.18,0.0257,57.097,0.0257,106.064,0.0257,169.909,,
0.0258,0.125,0.0258,0.281,0.0258,0.383,0.0258,0.998,0.0258,3.535,0.0258,7.599,0.0258,14.934,0.0258,26.238,0.0258,57.202,0.0258,106.309,0.0258,170.287,,
0.0259,0.125,0.0259,0.282,0.0259,0.384,0.0259,1,0.0259,3.539,0.0259,7.615,0.0259,14.965,0.0259,26.295,0.0259,57.306,0.0259,106.555,0.0259,170.666,,
0.026,0.126,0.026,0.282,0.026,0.385,0.026,1.003,0.026,3.544,0.026,7.632,0.026,14.997,0.026,26.352,0.026,57.41,0.026,106.8,0.026,171.044,,
0.0261,0.126,0.0261,0.283,0.0261,0.385,0.0261,1.005,0.0261,3.548,0.0261,7.648,0.0261,15.029,0.0261,26.41,0.0261,57.515,0.0261,107.046,0.0261,171.423,,
0.0262,0.126,0.0262,0.284,0.0262,0.386,0.0262,1.007,0.0262,3.553,0.0262,7.664,0.0262,15.06,0.0262,26.467,0.0262,57.619,0.0262,107.291,0.0262,171.801,,
0.0263,0.126,0.0263,0.284,0.0263,0.386,0.0263,1.009,0.0263,3.557,0.0263,7.681,0.0263,15.092,0.0263,26.524,0.0263,57.723,0.0263,107.537,0.0263,172.18,,
0.0264,0.127,0.0264,0.285,0.0264,0.387,0.0264,1.011,0.0264,3.562,0.0264,7.697,0.0264,15.124,0.0264,26.581,0.0264,57.828,0.0264,107.782,0.0264,172.558,,
0.0265,0.127,0.0265,0.285,0.0265,0.388,0.0265,1.013,0.0265,3.566,0.0265,7.713,0.0265,15.156,0.0265,26.639,0.0265,57.932,0.0265,108.028,0.0265,172.937,,
